clanId;gold
7;-12433
11;62899
16;93315
17;34765
8;-52251
12;34293
5;94324
18;53542
22;78509
23;-33022
9;9650
15;-32217
24;-76175
8;-64998
22;4822
15;35485
5;-56053
14;58928
22;-59020
18;51530
3;-74326
14;-11883
25;5782
18;-63555
10;-51791
5;8329
20;-74185
25;-20272
9;13946
15;37926
15;-68037
24;-76631
17;-96902
25;-22094
7;31756
10;68405
1;-77386
22;-17118
21;-87840
24;1091
8;-99978
13;44572
15;-29160
12;-51579
20;90505
7;18450
15;-30347
1;5722
1;40942
13;-46223
5;56216
19;-23138
1;-21769
6;-18207
15;98910
6;13552
19;-70049
15;-64565
22;-75255
5;-36653
1;56355
4;-22571
22;-73164
20;-55047
8;88482
7;97374
14;69957
4;15594
23;-94692
1;-28115
10;63153
12;-46062
14;90108
5;51589
20;-69303
14;-59475
16;82466
1;-78800
23;-88865
7;-74140
2;10417
19;-67326
22;36813
15;73670
15;49431
9;47685
19;71452
23;81412
14;-59663
24;48752
3;-89047
15;-50052
22;-1789
2;-8554
12;-13690
4;-19820
25;-67415
1;-54739
2;-40845
22;-83586
25;4292
12;68196
21;40524
13;-3992
4;-30216
23;50050
15;-61833
25;-90429
24;-15099
23;-48876
21;-95088
20;29447
22;-73308
12;90647
17;-64530
19;34156
7;-40231
4;-8509
19;60507
7;-98841
16;-473
17;15452
6;-35169
3;-72460
16;91412
23;18628
5;-57995
16;-89751
5;-15086
2;-39967
10;-14676
15;15232
14;-80435
15;-29859
9;-53886
6;-92252
25;-61426
19;73106
12;63682
23;34018
7;-3519
8;25587
7;32632
17;-64491
3;-28470
13;32208
21;-7529
22;-71211
11;11046
18;31793
13;-61126
17;-4244
7;-40736
12;-36609
14;98638
14;-99564
4;-98178
13;-43602
8;44505
3;-79501
11;38104
5;75707
11;93782
7;96656
7;87741
17;-84210
13;65087
11;-24061
13;-5979
7;-25246
8;-58808
16;-79396
19;20406
8;74171
20;38020
10;-51346
16;83730
8;28897
6;-79607
20;47027
25;-85708
4;47145
5;95574
2;-56201
10;79907
9;77005
12;-13383
14;-60766
9;14480
23;-35569
7;78338
11;-13553
16;-39447
7;13435
18;50088
5;49506
17;62572
7;-82732
18;-77924
22;69051
24;11242
21;-87974
21;-91015
14;-64701
22;29480
9;-32187
20;14921
11;44347
5;-33061
6;-87140
2;28143
15;-94892
1;-94251
21;-22610
25;37171
11;-82057
22;-23435
23;16633
9;72793
17;57415
16;274
21;-54880
23;-22059
25;-30226
13;42098
16;46167
18;-54981
22;-25092
10;-82262
7;18257
12;60627
8;34002
3;-83456
5;23729
25;32037
8;65751
20;5073
11;64541
18;-13404
23;-6423
16;-33964
17;98039
20;-23775
5;46304
25;-21796
13;44360
17;-3441
1;22393
8;15233
10;-77852
21;82571
14;-11320
10;65013
3;45344
23;97194
7;31608
6;-69618
9;-23410
2;-63634
20;-67372
13;48510
2;-54752
12;-78488
18;-69976
20;-70258
8;67212
1;-96716
12;4036
19;55900
2;-27469
20;31923
9;-66100
11;-70860
5;-3460
21;27311
6;-77946
13;-87306
25;299
18;92429
8;-6283
24;-91357
15;70045
2;87825
19;-13496
5;-20368
17;-65017
4;-13175
6;7620
25;62125
11;14938
22;53323
14;-20721
4;55010
9;96386
10;-44811
22;23417
15;54799
9;27284
15;39556
7;52563
17;-12471
23;-5909
10;-33851
8;26411
18;50347
3;-80616
25;-55832
22;-55999
18;-30585
21;-90687
7;-61694
23;90885
22;89148
22;57408
10;-94723
9;7039
24;-39984
13;22236
2;-13470
12;86303
14;29957
6;-25557
12;-97550
22;86000
20;39898
23;-73902
7;44070
9;-83534
22;-14406
1;6418
9;-61972
21;24591
20;97384
9;-80198
15;-85636
2;12416
18;-57101
25;-51318
1;59763
2;78910
11;62722
14;36285
21;31619
11;-83686
14;22867
12;46750
24;-6195
8;95868
12;-70874
25;-63291
16;32394
7;-58286
16;-94904
8;-44093
2;19860
17;-2798
9;-15027
11;-84849
3;17608
7;-10749
9;24671
15;5515
17;47935
22;-65426
20;24112
6;-64468
11;31268
8;-28110
6;48603
17;77606
24;67348
25;-31549
14;-89969
7;-30521
11;-27474
6;-83563
2;34835
8;-498
17;-99763
12;90849
23;3763
11;-53472
21;78905
11;19735
22;-45396
12;-23266
20;9184
15;50739
6;-94328
23;83022
2;80732
17;-29042
1;33616
16;91669
25;86775
22;-90383
12;-31462
2;19958
4;-37930
18;34698
1;-44772
17;-88087
11;42144
1;85986
25;54798
25;82349
20;-60804
24;-97297
14;27152
14;-90740
16;49464
10;24823
1;48122
10;84601
19;22905
10;-1396
18;48425
7;-82257
6;-91637
11;94426
23;-91157
8;75839
25;93582
13;65501
24;10273
23;27738
22;70598
3;15596
2;86496
3;64505
9;-62666
11;36692
7;89757
18;68992
15;98902
19;43695
12;73529
21;84342
4;68848
22;51828
3;48341
23;77686
22;-50614
12;2991
14;-20348
19;-14755
2;98778
13;-8706
23;14579
6;-26699
10;84342
11;-97557
11;69988
11;-2947
4;-31826
8;-77481
9;-17441
10;-3732
15;63853
4;60673
20;67803
9;7510
7;-12694
4;13646
22;54709
21;25128
18;-44899
15;69033
21;85507
20;-40840
25;46706
22;-40038
12;-31919
5;91623
24;-31736
17;26710
18;-35702
10;-26780
2;74931
4;-32428
3;60673
1;-24367
11;31912
6;-8268
6;26384
2;-48968
20;-14116
24;-64114
20;94880
23;97952
10;-4374
16;-48151
14;-98405
13;-1988
21;74911
21;-43997
17;57966
5;-43839
22;-87098
20;-62466
21;9353
11;-50506
5;-89233
10;-3518
8;14783
12;-72315
22;165
11;-56935
10;99918
9;1984
22;51158
23;-68942
22;97730
8;-15247
7;-79662
14;15905
10;-60989
24;31574
25;-46046
8;-27602
4;50057
6;-55180
5;-82811
17;-24737
10;-50840
8;75906
12;-18138
2;12680
24;-40663
8;-91694
11;50577
15;17803
13;-90103
13;-51017
11;10079
24;-59856
8;74978
18;-37571
13;76573
3;52235
17;76736
11;-19475
17;-35680
13;23713
2;-78029
10;94639
18;21249
20;-38998
15;22662
14;16438
3;48089
1;-69416
16;62257
19;-47269
5;93244
9;63287
8;-90325
1;95496
24;77524
5;-76253
9;-67444
2;84635
21;-91911
3;-4809
7;99854
11;24518
5;77004
5;12507
17;79328
1;-11334
18;68971
3;-265
20;-64710
4;-62983
8;-24700
25;-26099
19;-56908
23;-55484
17;-8859
11;-29278
21;5501
2;61918
8;18804
2;-79028
2;-69673
15;-1936
21;-12336
6;58491
2;57348
21;-11638
16;23353
12;-17536
12;27348
25;-10020
19;-79806
4;67659
20;-86893
3;77627
12;-31066
24;12557
3;3975
13;76310
8;97486
5;-28359
7;86962
22;57056
12;69979
14;-94510
17;-79090
20;-94867
23;49158
25;-65170
3;-4127
13;-69955
13;27087
1;-78806
4;-48916
14;98217
15;-30437
5;-62281
7;5579
11;-86457
1;79924
18;94527
14;-97588
4;-32489
17;-66983
21;67825
18;84053
19;-13088
10;-36713
18;-33725
22;49420
25;-14920
2;96951
24;15798
18;-43670
17;-72747
25;-60378
25;-1244
17;69775
6;68309
17;40301
6;77953
10;39409
2;-4683
25;-87991
25;4386
11;-34555
19;66742
15;87846
4;-36853
15;79041
22;-93203
1;-9650
11;94802
13;94079
24;-73764
12;19211
21;-24114
19;10547
13;-84885
25;-77646
8;94808
22;-23043
5;-19568
24;92813
6;37161
13;-58584
17;23362
8;36449
15;73726
22;75148
6;-3924
14;16872
22;-40979
4;72361
4;-12667
13;15912
13;10483
20;18046
17;-84747
7;13469
15;92864
7;62672
8;8810
12;-84010
11;11570
24;81565
21;-52506
5;81816
23;92179
4;-86587
4;-25926
9;-88864
8;32322
14;38601
15;75452
5;40701
16;77390
17;55465
9;-2298
3;-73606
14;23611
15;87227
16;30706
17;38002
1;-42570
3;-96315
11;65041
4;-56398
19;-67796
11;-58224
18;-38344
9;21035
6;-38535
15;78341
22;75323
18;99054
14;54141
3;94815
4;-3320
23;-12028
20;42250
8;-73323
8;-94712
7;47674
23;-34323
16;-96666
1;86618
23;-56716
20;1751
9;-47773
17;25955
8;21299
25;-44452
9;67761
12;-42697
2;59169
5;-22029
13;-53417
22;94690
2;47956
23;-84148
11;70918
8;-58045
8;71068
8;-83168
20;25178
13;27975
10;41883
4;-38885
21;61509
11;8628
2;-23818
1;-25728
11;-70978
2;63812
15;-43032
19;-15904
17;-50783
2;-49972
11;-40046
21;-92913
18;11748
3;70037
21;-58218
19;-59442
12;7985
6;91804
15;-24189
1;66509
6;-59253
1;79615
24;5225
14;-16510
12;-21708
3;44355
3;68219
5;-75703
14;78546
7;45720
15;77566
25;-94497
13;56357
13;56853
7;19365
7;-10763
13;18653
10;-5497
8;3906
2;-67794
1;54638
2;-47215
18;72974
18;52904
21;-84600
1;10557
4;-30791
5;26755
12;-57905
11;-53710
17;34808
24;54738
14;83714
6;86828
22;-27518
14;65827
21;19172
21;25206
18;62688
11;65983
14;-7060
5;45836
1;-35715
24;20816
12;-41157
7;54248
11;31371
17;19032
5;60403
6;28159
25;-5805
2;-45768
3;-81623
2;-21870
19;-38409
10;-70448
17;15715
5;95865
2;56224
6;-96793
13;68984
11;13972
15;82382
4;79438
20;-44975
7;-96569
6;31292
10;-1310
10;-46356
13;-97900
24;-96774
24;-50542
1;96438
1;99803
7;-63090
22;60118
12;1760
24;26072
14;6357
7;41379
3;48796
7;82913
13;-34271
13;-8564
22;-33656
3;-87587
20;46744
6;40879
16;-10866
23;5859
1;4851
23;9857
13;-50752
19;-25238
19;36585
22;315
19;39400
9;-82331
2;70603
17;55470
11;-38845
19;-44227
6;98684
7;39765
21;-50597
20;2857
2;-66172
14;99762
8;-82706
22;-85847
15;13225
11;15432
4;94627
16;-13003
14;83906
12;-14441
14;-59638
20;-69793
1;-54501
4;66466
22;13724
2;39441
5;-4398
14;-76695
23;-27457
2;63540
4;23754
12;-91844
5;-56457
12;12575
13;10060
18;-88204
5;-50380
20;94778
23;61378
3;-90883
10;-69394
23;52334
10;73439
24;94266
1;-76757
6;60514
18;89480
13;49984
1;94201
17;-31950
12;-77961
15;-16974
2;81107
23;76389
10;-90750
24;-10544
22;-53989
16;68476
6;-92595
3;24553
23;-26702
18;-5655
10;44794
13;43921
4;64286
24;92666
10;43760
16;-80621
18;88513
8;-59885
13;40754
21;-21483
8;-63985
5;-92765
1;-73355
9;7089
4;-86176
22;-59906
1;-57645
6;14176
12;16360
21;29822
4;62395
17;38393
22;14462
10;-49864
10;-38420
4;-19145
11;89575
13;-48233
17;-31019
15;78508
18;-47350
20;-20067
1;-67187
10;37153
8;76817
22;12640
11;50916
4;45140
11;-33247
25;-85785
12;72472
15;99860
2;76313
3;-93042
9;8657
6;26690
16;-41341
10;-189
18;-40767
12;47651
19;-14001
10;8985
13;-16759
8;-13594
20;44471
24;48012
8;65832
10;74359
8;-6955
25;-32445
12;18557
2;-3982
2;20890
3;-76939
17;-74402
19;81816
24;-45673
19;95494
10;95965
19;-72039
23;-73922
7;68419
13;9478
17;-44963
21;83924
19;-8408
11;45455
22;95311
22;-76979
9;-68315
10;74670
11;24480
17;-39778
20;-67270
23;8972
4;-27314
13;72361
18;69519
3;-73993
8;75181
12;-6165
6;-17720
20;-20082
2;36633
2;42608
23;-37726
14;94763
24;44967
6;-71719
2;-48560
15;-71767
14;-14172
15;-53193
7;-77745
7;82495
19;46007
2;97896
15;-706
3;-53837
15;-76333
1;-86939
23;55833
23;-50621
8;-67728
6;28766
23;-42508
21;38806
19;11499
2;-36947
14;-60612
2;59900
4;5164
3;73817
22;-45860
1;4841
10;-89409
6;-12789
24;-53914
23;-32740
15;-90777
15;-80910
15;-81776
25;12350
15;-74726
8;14296
24;-64177
6;95822
15;-54498
2;76525
6;-80291
16;-78612
5;94166
5;-1169
17;52345
23;-79008
23;-62219
4;63794
10;27891
9;97943
1;-74437
20;70054
4;33099
10;-80753
16;-12099
11;40328
14;9635
9;-4627
17;-54171
20;67738
5;-96483
5;12291
13;12496
15;-22747
18;18263
6;-49896
8;-21430
14;-30167
2;77473
9;77444
12;-82006
3;19912
17;57378
18;85659
9;-35504
16;-15270
20;-99296
21;70804
24;-89026
25;-1204
3;18327
8;21436
20;-46473
9;6597
6;46199
15;31155
18;44341
7;51526
19;95534
18;-97339
13;-5671
18;45051
1;96877
4;-68985
4;26283
7;-15006
8;63527
20;2726
12;37943
12;-91483
22;-4534
13;96894
16;16560
22;94337
18;19992
10;94038
8;-27314
25;-318
22;-1091
2;-2496
11;-74917
14;73688
22;-61700
6;-62448
23;86352
22;83998
25;46092
22;-22833
24;57798
13;66841
13;-26435
19;2794
22;-24439
2;-85794
4;-43824
4;38154
9;-95592
14;41056
18;40889
2;4853
2;23858
2;48633
10;6065
22;61077
5;34882
25;-60685
11;-93606
6;-79375
6;59140
5;72683
22;81714
15;-7849
20;-46809
11;68342
17;-49236
23;-82501
16;86529
2;19531
23;-82101
21;-19141
6;61933
6;74014
25;17768
3;29770
17;-81563
21;-79369
6;70231
2;12855
20;-8434
11;48914
12;-35784
1;12306
5;18510
12;-27849
13;-58756
15;74704
5;-52666
12;23897
4;95568
8;88081
21;-50453
25;-20632
2;23143
20;75856
24;-3152
20;62022
3;61806
21;-18726
18;28227
22;2362
23;45703
24;-91713
5;29153
14;-75433
13;24608
4;-95656
21;-25166
4;-78209
11;49185
15;77075
14;-97088
14;8012
19;69199
7;27204
16;77225
21;14248
20;-54975
3;2736
1;-55542
18;40702
24;84315
20;-77492
10;-80501
9;-77978
8;-85328
7;-7893
14;70948
19;-28496
13;8275
16;-47357
13;37065
24;-50600
14;87110
16;-92621
20;6481
2;-53473
7;-54117
21;-60782
6;69478
20;-18745
16;18463
25;23694
24;14028
23;-34716
11;8647
6;36715
8;12390
19;80107
20;-84296
3;-78537
4;-56572
4;32813
14;-15722
25;-37040
2;4012
3;93337
20;32658
23;45404
19;-66250
8;51393
10;42023
11;95677
22;-45124
10;-83826
13;-8655
11;-81598
8;-58037
13;97971
6;-81255
8;-53510
19;91189
8;-38069
1;-34019
24;-92554
20;-82838
19;296
3;5965
1;72647
21;22932
6;-31355
17;38553
22;-4329
14;75456
20;95397
18;3974
13;-23316
21;-12725
14;-10738
18;74568
19;-57049
8;-36408
22;-83606
3;-28417
23;-25829
12;49781
8;36278
19;69422
9;24463
4;16976
23;10642
19;88823
18;-2770
17;49511
17;9777
22;33000
1;-25677
6;-4249
19;8209
11;87654
15;-95506
9;25236
11;20842
10;2711
13;50028
3;57574
4;68424
4;58188
24;92931
14;98141
17;97114
10;15275
6;-76352
1;-87272
11;64782
4;-43474
24;40118
13;95294
1;68702
20;-39713
24;12428
2;-1188
14;-1667
17;92201
9;65003
5;5175
14;87211
7;-53342
21;41165
14;87965
12;-21850
10;19019
9;-69938
4;-67338
5;-6167
9;91401
17;77478
15;42643
21;-37316
15;-79210
13;-50666
5;-78846
8;39897
9;-95579
23;77493
6;20075
12;74573
22;73741
2;9421
19;13227
19;77188
24;-69086
6;75527
11;79113
18;52203
7;-24735
12;68067
20;-76838
7;-25393
15;93931
10;-88452
14;-50370
25;29505
22;10449
16;-53567
16;74671
17;-15686
2;29834
22;-49429
4;-46009
11;-70585
15;4174
12;14793
8;-2731
2;57408
20;87765
21;-95301
1;10093
24;82943
21;-68684
21;59154
10;-28397
6;70491
11;67730
9;-47276
18;21598
21;-88015
14;25602
9;-15595
21;-3525
1;10821
2;23865
6;-63638
12;-37255
18;98126
10;31309
10;13917
21;-34279
4;-93699
7;84798
24;-12905
8;-54929
2;-40989
17;28418
14;-47780
20;-94270
25;93787
20;91049
1;42914
6;-67213
2;-38539
15;70641
24;81278
22;6232
16;82308
2;77246
15;45309
12;-88377
20;-902
10;2175
3;54898
13;90650
7;-85852
15;-28800
8;-70308
5;-81119
11;66893
22;37374
4;95756
7;-90246
2;-49610
25;40288
3;24957
10;54265
14;-3836
3;51522
1;90443
13;-4963
15;-10149
6;59850
6;21539
25;26993
16;-29789
10;56672
4;-49781
17;50285
1;-38495
13;64777
14;-68453
17;-75379
2;81448
7;-31616
17;57106
9;-47702
18;77907
11;-97008
22;13649
9;-38343
12;-5508
11;56717
19;-58411
1;14947
4;-65608
5;-42988
7;-86460
15;-68486
2;-86795
4;-45994
10;-59756
25;-81254
3;-18937
9;-49829
12;-44022
3;-66617
25;59340
18;8316
23;92890
21;-73502
1;95165
24;-30091
20;-32860
9;79216
11;-71065
21;-78575
11;-81439
11;25685
7;57708
6;74949
4;75311
2;48704
22;29417
8;17287
2;34897
14;-34024
14;-66090
21;-12908
20;-65304
24;48988
16;99429
19;-75702
22;-25590
16;-75925
5;93715
24;-31759
11;44719
6;91685
20;42858
17;6315
21;23308
23;-40746
12;-39943
1;-15804
9;-60154
6;-45046
19;7263
15;51462
2;34792
16;49529
23;50926
10;35075
21;-14474
5;-5633
4;66893
9;24829
19;47138
24;-48162
4;874
23;78484
5;56377
5;73506
14;45548
12;-18686
5;-60327
17;-48061
19;38053
2;56259
8;74755
23;-7831
12;-12301
10;9326
3;-82207
23;-58043
15;-17754
12;58821
18;17961
12;82833
19;49988
15;-85538
18;-29592
9;83794
6;-86638
22;14239
13;-4785
8;-4767
21;-4460
5;40319
8;96653
21;-16682
1;-52115
4;78517
6;-46748
19;7997
25;9760
14;-47875
13;-33879
10;19452
4;53646
23;-54740
21;50235
1;-94055
20;-35149
16;-70689
20;63813
23;59909
9;-79983
8;2353
19;4043
2;87767
3;-17988
19;7737
13;-72448
7;-71377
6;-63985
10;-19698
19;34987
17;-12245
25;-65510
1;-66646
4;-87820
20;-99167
1;72946
5;-47204
19;70269
4;-97574
9;-39199
18;66634
16;79639
8;39411
9;43003
1;99171
12;78596
23;-89775
3;87325
5;-79140
1;-79892
3;-69930
7;-82846
21;61329
22;35847
11;-92668
6;-99573
17;35434
17;-53445
1;-71221
16;-80959
7;-66122
10;23224
22;-4847
19;35698
17;59220
10;-63157
11;279
11;42017
11;19510
20;73433
18;64397
5;48094
5;-82743
22;11712
12;-23834
24;-15116
6;91724
5;45703
22;-92746
1;-13368
16;70214
4;70433
15;62908
10;78127
10;49923
12;-59911
16;-33906
4;-13967
9;-88253
18;-90163
3;62076
21;69648
2;-58622
23;74923
19;16967
22;31082
1;-15969
11;87948
18;74312
19;94818
15;-176
21;71694
11;97960
7;2712
5;74092
3;15627
1;78719
4;54558
11;96108
22;-38632
16;7953
1;-47173
18;96004
18;-69877
8;-11692
18;-18894
18;-61140
25;23731
12;-14558
2;24241
18;-24991
2;18721
4;67867
25;-8937
1;-34263
11;-79025
11;65171
14;88524
1;78840
21;34961
18;28313
11;-83358
17;-8443
1;-11505
13;63296
14;92911
21;-25377
15;-98595
24;-4335
23;39670
8;-61368
22;-48333
4;82317
22;2181
9;-72724
16;41001
15;39714
10;42553
3;98427
23;-72252
18;-95607
22;-83205
21;53135
25;-39312
17;-45777
3;9052
3;-6936
8;-62823
8;-19334
17;16579
18;69510
21;71510
23;1151
24;9537
7;-60321
12;-38803
1;95880
2;30549
5;-46594
24;-95360
5;-91141
7;63975
25;37004
8;-24952
5;88166
5;41125
18;928
16;41769
13;14155
5;-55544
10;10625
13;-85042
11;38077
16;84121
11;-63679
23;-51593
10;70309
11;66103
22;18910
21;-30945
24;32982
19;7278
16;-20650
18;80817
24;-42621
6;31837
1;91432
10;13435
2;65049
22;35293
8;71896
23;24709
14;81856
2;273
7;-35213
20;-3232
21;-78264
7;31433
18;-91305
18;75347
9;84175
12;-7027
14;75292
14;-10339
3;-68678
18;22081
13;-6376
22;10263
22;66000
5;63766
4;57506
22;-77857
2;-40184
21;19573
25;-48146
20;730
1;-89244
9;-55669
21;83917
25;-63756
9;87786
14;94294
14;21287
3;72490
15;23316
23;62687
13;-87673
17;12358
23;-20684
14;-39804
20;45798
3;-156
3;-62629
6;97184
19;-75229
21;-40102
3;28652
17;80374
8;-31203
11;3123
16;61718
1;37381
13;-25788
21;-59110
4;34446
14;96396
1;-18211
2;67086
23;-27396
25;-22315
25;-47333
17;15944
9;49998
3;26765
23;18928
18;-97760
19;54908
15;6380
9;27854
18;52129
8;-94570
21;81878
21;6082
4;-31522
5;88057
8;177
16;1313
17;98460
2;75445
19;-42625
20;-85001
19;-66837
7;32717
4;-32876
13;19402
19;62345
15;89781
16;86210
22;3973
1;20889
22;66063
1;-79157
23;36585
11;80085
25;-46776
8;8415
12;49123
4;-95093
14;-84515
25;-46707
13;-93166
6;-62267
10;-97372
22;-55128
4;-65434
12;83786
23;-43118
6;-49332
21;56365
2;-90619
19;93393
7;-99833
18;5354
13;-96420
6;21245
3;-23036
5;94381
15;-49531
8;43642
8;-16461
22;-35437
23;-25739
11;19516
11;-54135
3;-72437
11;38444
16;81824
13;-37076
1;81866
19;-57769
25;21198
3;14529
3;4583
14;49306
8;93228
6;17240
3;-62646
2;-32064
8;4577
1;15700
20;16119
16;19728
20;17888
2;33206
17;17576
2;75496
17;-84490
10;69461
4;76333
17;35707
10;-77071
9;20557
4;77207
5;-3945
1;26124
16;21185
4;-68772
4;-16525
12;-87169
22;-90504
9;98333
16;60160
5;-54340
11;-11290
25;84405
1;38879
12;-27427
22;-90952
25;-44
21;-63888
19;-73440
10;-13768
13;28485
19;48856
22;41089
8;-18926
23;-59988
5;56606
20;-54159
6;93235
9;-18987
6;-97695
21;30918
7;-36171
3;3752
9;48284
11;29355
8;-89799
23;91152
23;2436
15;88722
25;-65888
13;99110
14;-47130
14;9751
17;-37366
12;-29166
18;83416
19;-9719
7;-54691
14;99262
3;-5149
20;-69760
16;15238
18;-94204
20;43957
25;49974
1;20714
12;22632
11;60579
6;15959
12;-21938
24;-16550
21;75481
17;-7012
18;4602
22;-93792
15;3980
18;33892
23;-47425
2;-13058
24;83649
25;-50080
12;51598
13;5138
7;-83691
16;-5173
21;-50857
9;8210
7;84369
25;-38459
10;-84900
5;21823
24;-91239
11;58441
7;-3707
17;38824
24;-19914
11;-35894
20;-6440
22;-57584
23;-77313
5;67759
25;87675
24;-11765
13;-60397
12;34732
15;71908
3;-74020
23;33216
18;30510
14;8940
20;-766
12;76188
3;-84200
4;75811
20;34938
7;1845
25;-71127
18;-42664
20;-93244
16;17439
14;89264
15;-77694
22;-20183
1;7562
16;54239
23;30221
4;85544
2;-21402
21;16879
21;-60956
7;-64753
25;50096
12;-66258
24;14021
16;46490
10;13849
18;56719
7;17713
11;-93538
20;-97646
7;-40386
2;-98029
12;-26119
10;-86368
17;34022
6;35839
15;-86189
1;-38614
2;39804
22;-40688
20;97164
25;-17736
20;-85833
20;-18544
24;31165
13;38589
18;9780
3;-61059
25;45145
23;-84017
9;-98229
14;15229
23;37860
25;-47630
24;8764
4;-81849
8;84438
9;-64306
18;-42810
15;-74428
19;-66263
5;-89572
25;69881
17;78956
8;7587
2;74945
1;-76542
15;44646
7;94959
15;62960
4;-67293
11;52445
19;47130
25;88175
15;-34316
2;96533
23;18703
5;38056
17;55445
12;-35242
24;-95473
19;80035
18;98243
25;27481
17;77180
6;-14835
15;-54864
12;48179
17;-84553
18;-36959
18;-61758
4;-90079
18;71493
4;-8090
6;60195
7;58141
11;-28074
5;22152
9;41708
14;31143
9;71885
11;-32802
5;30511
24;47368
13;24974
6;97116
3;42520
1;21817
13;9078
15;99796
9;84253
16;22151
24;43570
5;-1582
20;-44163
7;98464
15;-93804
19;-28513
11;-44121
14;79940
12;6168
25;23724
21;-66808
24;-27254
10;12732
14;-98838
12;90334
20;7466
13;-57096
8;6982
17;-3695
17;72370
12;-38280
10;56578
21;22241
20;93437
4;31140
2;99151
14;69494
19;-49059
21;-65421
12;-67544
24;11914
1;-54379
8;12716
16;66728
23;-12081
3;12277
7;29019
17;-62515
15;47937
10;-35923
13;18472
18;1729
15;98892
17;24295
9;-1507
18;63360
12;78486
8;79077
18;33902
21;-16790
7;82262
21;91518
16;-77957
13;-13420
15;-20474
10;-61832
16;81025
7;-2971
7;93183
6;3050
15;-85472
6;-33393
10;85172
16;91162
24;19916
17;95830
3;-64292
1;-10366
1;90617
12;-65927
14;88383
19;-2535
21;-61935
1;85728
20;49622
3;20374
16;-50073
15;-70103
22;31883
20;-14157
22;-98163
11;14739
22;-73919
13;2952
15;-18874
22;90469
16;-8254
23;24752
21;-626
22;43461
21;-8018
19;29
23;54623
12;-5602
3;26851
9;31015
25;-16859
9;-86297
12;48310
19;-54097
11;-45698
5;5751
19;78621
22;-54230
3;66106
8;84830
11;87906
25;60037
18;54009
18;-12116
13;-61623
25;63473
22;77778
7;-9790
16;10142
1;-77494
10;-10829
6;18555
2;21488
13;-49538
14;-8969
7;54284
9;9725
5;-48693
6;-21564
23;-86602
25;-10931
20;16452
5;-71805
8;99017
22;-67259
1;54981
21;-11771
10;-76973
19;-73923
24;-54523
3;-12399
23;32030
18;49513
14;22539
1;-20559
9;-98613
11;-84727
23;80788
4;42872
7;48476
17;38546
25;-25552
5;34048
8;18015
11;-97400
24;44278
21;57251
24;-18404
17;-46532
14;-17785
22;-41347
17;69890
12;-70036
9;62349
16;14530
5;75151
21;-17911
8;41092
21;-6936
11;87082
6;84353
1;-52239
15;-16119
15;28912
15;83049
12;-57902
14;-96233
21;97247
13;52051
19;46861
23;75529
3;-65678
22;-27034
20;16784
1;74191
5;-86977
24;-99237
25;-95481
22;78814
9;3763
14;29295
17;98848
15;-41678
20;-13962
3;90906
17;58814
4;-32375
13;-27014
13;-1695
2;43786
20;39979
9;9911
24;12418
16;-83939
24;69658
15;-9586
23;-1932
25;-42475
8;7139
14;-96712
20;-46642
24;-80104
7;-35964
17;18314
15;-24565
7;-25335
21;-64131
19;-25288
16;6858
13;35214
5;63796
21;-85207
23;23404
25;-42053
7;80284
19;26979
12;-35120
22;23984
15;74939
1;-53955
6;94126
13;-56491
9;99474
9;4611
7;-3039
6;-22296
13;28585
13;65850
23;-88959
10;53826
20;69642
8;45870
12;99215
25;42113
5;-65800
9;61069
25;-26989
25;61136
25;-82385
15;26847
9;45739
3;23007
20;69211
20;-23576
16;64728
7;-53423
14;71158
4;-58665
13;65369
2;14008
14;-35380
9;-67981
8;8718
14;-37232
20;-8594
10;-25821
22;43566
10;59512
16;52540
5;-30802
15;67436
4;-47740
25;27828
3;-15025
10;17744
24;84440
21;-64533
4;32569
23;76731
10;-2848
3;-91959
5;28900
23;-8116
15;-62018
2;-45084
4;80074
23;17485
8;11682
15;-86755
3;87266
3;-3768
20;-9352
18;12131
25;37276
10;-67030
1;8431
8;32317
13;74111
9;-27818
18;-30272
17;-15854
6;-97670
2;-41786
3;-78396
